timestamp,load_cost,prod_price,pv_forecast,pv_actual,load_forecast,load_actual
2026-05-09 00:00:00,0.2534799999999999,0.1534799999999999,0.0,0.6666666666666666,200.9090909090909,200.9090909090909
2026-05-09 00:15:00,0.2595,0.1595,0.0,0.6666666666666666,195.0,195.0
2026-05-09 00:30:00,0.24599297,0.14599297,0.0,0.6666666666666666,249.23076923076923,249.23076923076923
2026-05-09 00:45:00,0.24102703,0.14102703,0.0,0.6666666666666666,191.25,191.25
2026-05-09 01:00:00,0.2534799999999999,0.1534799999999999,0.0,0.6666666666666666,182.8571428571429,182.8571428571429
2026-05-09 01:15:00,0.24917976,0.14917976,0.0,0.6666666666666666,156.15384615384616,156.15384615384616
2026-05-09 01:30:00,0.23891024,0.13891024,0.0,0.6666666666666666,179.16666666666666,179.16666666666666
2026-05-09 01:45:00,0.23843,0.13843,0.0,0.6666666666666666,212.8571428571429,212.8571428571429
2026-05-09 02:00:00,0.24004265,0.14004265,0.0,0.6666666666666666,245.8571428571429,245.8571428571429
2026-05-09 02:15:00,0.24406483,0.14406483,0.0,0.6666666666666666,189.23076923076923,189.23076923076923
2026-05-09 02:30:00,0.23938,0.13938,0.0,0.6666666666666666,190.0,190.0
2026-05-09 02:45:00,0.23843,0.13843,0.0,0.6666666666666666,240.2941176470588,240.2941176470588
2026-05-09 03:00:00,0.2328899999999999,0.1328899999999999,0.0,2.0,192.8571428571429,192.8571428571429
2026-05-09 03:15:00,0.2328899999999999,0.1328899999999999,0.0,5.714285714285714,174.66666666666666,174.66666666666666
2026-05-09 03:30:00,0.231,0.131,0.0,5.714285714285714,172.85714285714286,172.85714285714286
2026-05-09 03:45:00,0.231,0.131,0.0,5.714285714285714,198.125,198.125
2026-05-09 04:00:00,0.22740000000000002,0.1274,0.0,12.0,202.30769230769232,202.30769230769232
2026-05-09 04:15:00,0.22740000000000002,0.1274,0.0,66.77272727272727,160.0,160.0
2026-05-09 04:30:00,0.2251,0.1251,0.0,232.95454545454547,192.35294117647055,192.35294117647055
2026-05-09 04:45:00,0.2273,0.1273,0.0,387.2272727272728,165.5,165.5
2026-05-09 05:00:00,0.23600000000000002,0.136,0.0,575.6785714285714,202.59259259259255,202.59259259259255
2026-05-09 05:15:00,0.2328899999999999,0.1328899999999999,0.0,773.1538461538462,178.8,178.8
2026-05-09 05:30:00,0.22811,0.12811,0.0,999.103448275862,174.07407407407408,174.07407407407408
2026-05-09 05:45:00,0.2234,0.1234,0.0,1258.0357142857142,164.23076923076923,164.23076923076923
2026-05-09 06:00:00,0.2311399999999999,0.1311399999999999,126.0,1521.4827586206898,168.3913043478261,168.3913043478261
2026-05-09 06:15:00,0.2328899999999999,0.1328899999999999,223.5,1834.8148148148148,203.07692307692307,203.07692307692307
2026-05-09 06:30:00,0.231,0.131,321.0,2131.777777777778,145.0,145.0
2026-05-09 06:45:00,0.22537000000000001,0.12537,418.5,2406.333333333333,138.33333333333334,138.33333333333334
2026-05-09 07:00:00,0.2328899999999999,0.1328899999999999,516.0,2661.3571428571427,168.0,168.0
2026-05-09 07:15:00,0.22689276,0.12689276,704.5,2857.5172413793102,200.74074074074076,200.74074074074076
2026-05-09 07:30:00,0.21648,0.11648,893.0,3011.464285714286,162.34920634920636,162.34920634920636
2026-05-09 07:45:00,0.21093724000000003,0.11093724,1081.5,3187.655172413793,219.8571428571429,219.8571428571429
2026-05-09 08:00:00,0.21648,0.11648,1270.0,3337.0689655172414,295.86538461538464,295.86538461538464
2026-05-09 08:15:00,0.21211000000000002,0.11211,1504.5,3448.777777777778,309.38,309.38
2026-05-09 08:30:00,0.2087,0.1087,1739.0,3601.689655172414,466.96,466.96
2026-05-09 08:45:00,0.20376,0.10376,1973.5,3721.222222222222,707.0612244897959,707.0612244897959
2026-05-09 09:00:00,0.21776,0.11776,2208.0,3803.035714285714,389.1960784313725,389.1960784313725
2026-05-09 09:15:00,0.21648,0.11648,2436.5,3913.785714285714,963.717391304348,963.717391304348
2026-05-09 09:30:00,0.21648,0.11648,2665.0,3897.034482758621,2261.1346153846152,2261.1346153846152
2026-05-09 09:45:00,0.21218,0.11218,2893.5,4040.928571428572,1927.9411764705883,1927.9411764705883
2026-05-09 10:00:00,0.21648,0.11648,3122.0,4087.931034482759,530.6078431372549,530.6078431372549
2026-05-09 10:15:00,0.21000000000000002,0.11,3289.5,4144.931034482759,1195.7,1195.7
2026-05-09 10:30:00,0.199,0.099,3457.0,4195.107142857143,3144.204081632653,3144.204081632653
2026-05-09 10:45:00,0.17,0.07,3624.5,4405.192307692308,4053.586956521739,4053.586956521739
2026-05-09 11:00:00,0.14505,0.04505,3792.0,4258.275862068966,543.82,543.82
2026-05-09 11:15:00,0.1428,0.0428,3867.0,4228.961538461538,436.4255319148936,436.4255319148936
2026-05-09 11:30:00,0.13,0.03,3942.0,4203.925925925926,299.26,299.26
2026-05-09 11:45:00,0.125,0.025,4017.0,4105.689655172414,301.3125,301.3125
2026-05-09 12:00:00,0.13664,0.03664,4092.0,3972.107142857143,294.3260869565217,294.3260869565217
2026-05-09 12:15:00,0.134,0.034,4086.5,3739.785714285714,291.25,291.25
2026-05-09 12:30:00,0.133,0.033,4081.0,3704.206896551724,303.7142857142857,303.7142857142857
2026-05-09 12:45:00,0.13,0.03,4075.5,3428.6666666666665,1228.9347826086955,1228.9347826086955
2026-05-09 13:00:00,0.12899,0.02899,4070.0,3265.3,836.22,836.22
2026-05-09 13:15:00,0.125,0.025,3976.5,3081.586206896552,464.9791666666667,464.9791666666667
2026-05-09 13:30:00,0.125,0.025,3883.0,3156.5,476.3043478260869,476.3043478260869
2026-05-09 13:45:00,0.13,0.03,3789.5,2545.24,414.6410256410256,414.6410256410256
2026-05-09 14:00:00,0.13,0.03,3696.0,2593.758620689656,463.4313725490196,463.4313725490196
2026-05-09 14:15:00,0.129,0.029,3509.0,2194.620689655173,579.42,579.42
2026-05-09 14:30:00,0.133,0.033,3322.0,2596.758620689656,547.2978723404256,547.2978723404256
2026-05-09 14:45:00,0.134,0.034,3135.0,2122.1724137931037,334.4313725490196,334.4313725490196
2026-05-09 15:00:00,0.13913,0.03913,2948.0,2008.8620689655168,293.8478260869565,293.8478260869565
2026-05-09 15:15:00,0.133,0.033,2744.0,1645.5862068965516,292.88,292.88
2026-05-09 15:30:00,0.1309899999999999,0.0309899999999999,2540.0,1521.0,215.66666666666663,215.66666666666663
2026-05-09 15:45:00,0.13927,0.03927,2336.0,1102.0344827586207,219.02325581395348,219.02325581395348
2026-05-09 16:00:00,0.168,0.068,2132.0,1054.4444444444443,185.34,185.34
2026-05-09 16:15:00,0.19641,0.09641,1940.0,823.7083333333334,186.3684210526316,186.3684210526316
2026-05-09 16:30:00,0.21034,0.11034,1748.0,565.7857142857143,161.30434782608697,161.30434782608697
2026-05-09 16:45:00,0.21648,0.11648,1556.0,339.6,192.77777777777777,192.77777777777777
2026-05-09 17:00:00,0.21648,0.11648,1364.0,215.3913043478261,151.1764705882353,151.1764705882353
2026-05-09 17:15:00,0.2328899999999999,0.1328899999999999,1204.0,168.1578947368421,133.84615384615384,133.84615384615384
2026-05-09 17:30:00,0.2326,0.1326,1044.0,80.6923076923077,132.66666666666666,132.66666666666666
2026-05-09 17:45:00,0.23843,0.13843,884.0,24.166666666666668,153.33333333333334,153.33333333333334
2026-05-09 18:00:00,0.22023,0.12023,724.0,24.166666666666668,182.8571428571429,182.8571428571429
2026-05-09 18:15:00,0.23843,0.13843,611.0,24.166666666666668,145.55555555555554,145.55555555555554
2026-05-09 18:30:00,0.25127,0.15127,498.0,5.0,142.30769230769232,142.30769230769232
2026-05-09 18:45:00,0.2534799999999999,0.1534799999999999,385.0,1.5,141.875,141.875
2026-05-09 19:00:00,0.24915,0.14857863,272.0,1.5,185.0,185.0
2026-05-09 19:15:00,0.25181999999999993,0.15102736,221.5,1.5,135.0,135.0
2026-05-09 19:30:00,0.25421000000000005,0.1533877599999999,171.0,1.5,140.0,140.0
2026-05-09 19:45:00,0.27,0.1688905,120.5,1.5,147.5,147.5
2026-05-09 20:00:00,0.2534799999999999,0.15292606,70.0,1.5,185.625,185.625
