timestamp,load_cost,prod_price,pv_forecast,pv_actual,load_forecast,load_actual
2026-05-30 00:00:00,0.26,0.16,0.0,0.0,237.20037893272493,245.0
2026-05-30 00:05:00,0.26,0.16,0.0,0.0,227.78135783757165,240.0
2026-05-30 00:10:00,0.26,0.16,0.0,0.0,229.5192263202594,183.3333
2026-05-30 00:15:00,0.2582,0.1582,0.0,0.0,235.8661420573003,195.5556
2026-05-30 00:20:00,0.2582,0.1582,0.0,0.0,230.14112693996736,207.7778
2026-05-30 00:25:00,0.2582,0.1582,0.0,0.0,230.45647770045306,220.0
2026-05-30 00:30:00,0.2557,0.1557,0.0,0.0,231.40256724088033,247.5
2026-05-30 00:35:00,0.2557,0.1557,0.0,0.0,228.0788714395065,241.25
2026-05-30 00:40:00,0.2557,0.1557,0.0,0.0,233.90436450847858,235.0
2026-05-30 00:45:00,0.2542,0.1542,0.0,0.0,231.01556430745472,198.75
2026-05-30 00:50:00,0.2542,0.1542,0.0,0.0,225.24645037445035,196.6667
2026-05-30 00:55:00,0.2542,0.1542,0.0,0.0,223.62371732832693,188.5714
2026-05-30 01:00:00,0.2506,0.1506,0.0,0.0,214.68739495538242,175.0
2026-05-30 01:05:00,0.2506,0.1506,0.0,0.0,216.57681314026854,163.3333
2026-05-30 01:10:00,0.2506,0.1506,0.0,0.0,218.04469246897972,165.0
2026-05-30 01:15:00,0.2436,0.1436,0.0,0.0,212.84056989747262,162.0
2026-05-30 01:20:00,0.2436,0.1436,0.0,0.0,212.43936328503733,165.0
2026-05-30 01:25:00,0.2436,0.1436,0.0,0.0,210.88194508532672,153.3333
2026-05-30 01:30:00,0.2446,0.1446,0.0,0.0,208.29961158579962,160.0
2026-05-30 01:35:00,0.2446,0.1446,0.0,0.0,207.43574245121388,162.8571
2026-05-30 01:40:00,0.2446,0.1446,0.0,0.0,207.85127933974027,220.0
2026-05-30 01:45:00,0.245,0.145,0.0,0.0,205.55114753462917,235.0
2026-05-30 01:50:00,0.245,0.145,0.0,0.0,206.55924386261327,237.5
2026-05-30 01:55:00,0.245,0.145,0.0,0.0,213.1118533346976,215.0
2026-05-30 02:00:00,0.2408,0.1408,0.0,0.0,211.41295208194092,176.6667
2026-05-30 02:05:00,0.2408,0.1408,0.0,0.0,212.82607378260948,175.7143
2026-05-30 02:10:00,0.2408,0.1408,0.0,0.0,213.12005188411396,185.0
2026-05-30 02:15:00,0.2408,0.1408,0.0,0.0,218.73740348803005,170.0
2026-05-30 02:20:00,0.2408,0.1408,0.0,0.0,218.46610878358953,155.0
2026-05-30 02:25:00,0.2408,0.1408,0.0,0.0,220.22009829179822,160.0
2026-05-30 02:30:00,0.2395,0.1395,0.0,0.0,222.99257943116126,160.0
2026-05-30 02:35:00,0.2395,0.1395,0.0,0.0,226.33017419946145,168.0
2026-05-30 02:40:00,0.2395,0.1395,0.0,0.0,229.90277403922028,185.0
2026-05-30 02:45:00,0.2389,0.1389,0.0,0.0,230.06053293251773,180.0
2026-05-30 02:50:00,0.2389,0.1389,0.0,0.0,227.5797360759682,237.1429
2026-05-30 02:55:00,0.2389,0.1389,0.0,0.0,228.30570124845985,310.0
2026-05-30 03:00:00,0.2355,0.1355,0.0,0.0,238.2653886739954,317.0
2026-05-30 03:05:00,0.2355,0.1355,0.0,0.0,245.2824733459801,324.0
2026-05-30 03:10:00,0.2355,0.1355,0.0,0.0,242.42590865794378,310.0
2026-05-30 03:15:00,0.2353,0.1353,0.0,0.0,231.83743428186332,246.6667
2026-05-30 03:20:00,0.2353,0.1353,0.0,0.0,242.05378626603246,255.0
2026-05-30 03:25:00,0.2353,0.1353,0.0,0.0,245.09488325165273,243.3333
2026-05-30 03:30:00,0.2355,0.1355,0.0,0.0,244.25474522199212,242.0
2026-05-30 03:35:00,0.2355,0.1355,0.0,0.0,235.77019447160288,236.0
2026-05-30 03:40:00,0.2355,0.1355,0.0,0.0,233.3028554852008,230.0
2026-05-30 03:45:00,0.235,0.135,0.0,0.0,231.8931250052336,250.0
2026-05-30 03:50:00,0.235,0.135,0.0,0.0,238.73960124559372,252.5
2026-05-30 03:55:00,0.235,0.135,0.0,0.0,238.84542539551884,245.0
2026-05-30 04:00:00,0.2266,0.1266,0.0,0.0,239.01178509321196,245.0
2026-05-30 04:05:00,0.2266,0.1266,0.0,0.0,232.05297712313737,292.0
2026-05-30 04:10:00,0.2266,0.1266,0.0,0.0,231.61225573476221,316.6667
2026-05-30 04:15:00,0.2285,0.1285,0.0,0.0,238.0123689806895,306.0
2026-05-30 04:20:00,0.2285,0.1285,0.0,0.0,237.2235243633419,298.3333
2026-05-30 04:25:00,0.2285,0.1285,0.0,0.0,237.648127768271,280.0
2026-05-30 04:30:00,0.2309,0.1309,0.0,0.0,232.854521412086,240.0
2026-05-30 04:35:00,0.2309,0.1309,0.0,0.0,241.4263203811735,235.0
2026-05-30 04:40:00,0.2309,0.1309,0.0,0.0,235.05722899002185,234.0
2026-05-30 04:45:00,0.2333,0.1333,0.0,0.0,243.34113456232498,230.0
2026-05-30 04:50:00,0.2333,0.1333,0.0,0.0,245.77346284317886,226.6667
2026-05-30 04:55:00,0.2333,0.1333,0.0,0.0,238.3774067553256,224.0
2026-05-30 05:00:00,0.2351,0.1351,0.0,0.0,228.4215620122944,225.0
2026-05-30 05:05:00,0.2351,0.1351,0.0,0.0,228.478991344149,226.6667
2026-05-30 05:10:00,0.2351,0.1351,0.0,0.0,234.15871844278345,223.3333
2026-05-30 05:15:00,0.2299,0.1299,0.0,0.0,231.26408467827866,233.3333
2026-05-30 05:20:00,0.2299,0.1299,0.0,0.0,225.35227529222365,292.2
2026-05-30 05:25:00,0.2299,0.1299,0.0,0.0,222.81097555582232,306.6667
2026-05-30 05:30:00,0.2273,0.1273,0.0,0.0,225.66900617885986,288.3333
2026-05-30 05:35:00,0.2273,0.1273,39.1547,0.0,218.20263133089534,285.0
2026-05-30 05:40:00,0.2273,0.1273,74.5504,0.0,216.02924636467844,248.3333
2026-05-30 05:45:00,0.2257,0.1257,109.1317,20.7429,207.07351389441342,217.5
2026-05-30 05:50:00,0.2257,0.1257,142.6996,22.1571,202.1464291633977,261.6667
2026-05-30 05:55:00,0.2257,0.1257,175.0554,23.5714,206.1492294278116,294.2857
2026-05-30 06:00:00,0.2258,0.1258,206.0,52.0,216.8360522175926,1120.0
2026-05-30 06:05:00,0.2258,0.1258,235.655,88.8571,212.11783392895472,1886.6667
2026-05-30 06:10:00,0.2258,0.1258,264.3541,136.8571,201.5518262667257,2549.0
2026-05-30 06:15:00,0.2224,0.1224,292.2165,185.0,202.3835944035475,3302.2222
2026-05-30 06:20:00,0.2224,0.1224,319.3614,232.5556,208.35396289483018,3607.7778
2026-05-30 06:25:00,0.2224,0.1224,345.9081,290.1111,204.33137161665096,3813.0
2026-05-30 06:30:00,0.24,0.14,371.9757,344.8333,207.66857916183577,1372.2222
2026-05-30 06:35:00,0.24,0.14,397.6836,427.4,209.0205860811926,273.3333
2026-05-30 06:40:00,0.24,0.14,423.151,486.0,215.6167768497298,265.5556
2026-05-30 06:45:00,0.2324,0.1324,448.4971,547.2222,220.25598518281325,264.4444
2026-05-30 06:50:00,0.2324,0.1324,473.8411,607.1111,223.56755935403453,266.0
2026-05-30 06:55:00,0.2324,0.1324,499.3024,673.2857,221.5264297685604,255.7143
2026-05-30 07:00:00,0.2408,0.1408,525.0,740.7,211.65936203775357,225.0
2026-05-30 07:05:00,0.2408,0.1408,550.8425,811.4444,345.01496724948555,168.5714
2026-05-30 07:10:00,0.2408,0.1408,576.6428,885.0,470.45339475991454,140.0
2026-05-30 07:15:00,0.2408,0.1408,602.3766,937.2,599.6234980006078,122.2222
