timestamp,load_cost,prod_price,pv_forecast,pv_actual,load_forecast,load_actual
2026-05-09 00:00:00,0.2535,0.1535,0.0,0.0,272.27256000000006,272.27256000000006
2026-05-09 00:15:00,0.2595,0.1595,0.0234,0.0,232.48528000000002,232.48528000000002
2026-05-09 00:30:00,0.246,0.146,0.0726,0.0707,211.0408,211.0408
2026-05-09 00:45:00,0.241,0.141,0.1644,0.2621,186.73808,186.73808
2026-05-09 01:00:00,0.2535,0.1535,0.2935,0.4253,750.90552,750.90552
2026-05-09 01:15:00,0.2492,0.1492,0.4371,0.5603,182.46904,182.46904
2026-05-09 01:30:00,0.2389,0.1389,0.5478,0.6672,168.97224000000003,168.97224000000003
2026-05-09 01:45:00,0.2384,0.1384,0.6181,0.7459,183.31560000000002,183.31560000000002
2026-05-09 02:00:00,0.24,0.14,0.6589,0.7963,736.7578400000001,736.7578400000001
2026-05-09 02:15:00,0.2441,0.1441,0.7426,0.8186,161.57272,161.57272
2026-05-09 02:30:00,0.2394,0.1394,0.7648,0.8127,163.27096,163.27096
2026-05-09 02:45:00,0.2384,0.1384,0.8855,0.8496,155.08232,155.08232
2026-05-09 03:00:00,0.2329,0.1329,1.0358,1.0,148.13696000000002,148.13696000000002
2026-05-09 03:15:00,0.2329,0.1329,1.1509,1.2641,167.66008,167.66008
2026-05-09 03:30:00,0.231,0.131,1.3542,1.6417,748.36576,748.36576
2026-05-09 03:45:00,0.231,0.131,1.3208,1.6986,143.53128,143.53128
2026-05-09 04:00:00,0.2274,0.1274,1.0005,1.0,173.38088000000002,173.38088000000002
2026-05-09 04:15:00,0.2274,0.1274,0.6405,0.0,162.56864000000002,162.56864000000002
2026-05-09 04:30:00,0.2251,0.1251,0.2493,0.0,736.64176,736.64176
2026-05-09 04:45:00,0.2273,0.1273,1.3401,0.0,146.54448,146.54448
2026-05-09 05:00:00,0.236,0.136,5.7129,5.2039,143.74800000000002,143.74800000000002
2026-05-09 05:15:00,0.2329,0.1329,18.064,18.9182,144.54767999999999,144.54767999999999
2026-05-09 05:30:00,0.2281,0.1281,40.1072,39.1531,151.28392,151.28392
2026-05-09 05:45:00,0.2234,0.1234,92.6255,83.4735,142.61056000000002,142.61056000000002
2026-05-09 06:00:00,0.2311,0.1311,151.5698,169.4443,722.41608,722.41608
2026-05-09 06:15:00,0.2329,0.1329,221.4774,297.0657,138.8636,138.8636
2026-05-09 06:30:00,0.231,0.131,375.2807,466.3376,157.37592,157.37592
2026-05-09 06:45:00,0.2254,0.1254,562.6895,668.2535,131.4492,131.4492
2026-05-09 07:00:00,0.2329,0.1329,833.3789,893.8069,137.5676,137.5676
2026-05-09 07:15:00,0.2269,0.1269,1122.5589,1142.9979,713.9419200000001,713.9419200000001
2026-05-09 07:30:00,0.2165,0.1165,1373.7634,1415.8265,139.60784,139.60784
2026-05-09 07:45:00,0.2109,0.1109,1582.8145,1695.9167,145.90744,145.90744
2026-05-09 08:00:00,0.2165,0.1165,1775.768,1966.8927,706.2908000000001,706.2908000000001
2026-05-09 08:15:00,0.2121,0.1121,2057.755,2228.7544,127.74152,127.74152
2026-05-09 08:30:00,0.2087,0.1087,2241.8687,2481.5019,151.898,151.898
2026-05-09 08:45:00,0.2038,0.1038,2544.2433,2716.5501,153.86400000000003,153.86400000000003
2026-05-09 09:00:00,0.2178,0.1178,2683.4485,2925.314,163.8436,163.8436
2026-05-09 09:15:00,0.2165,0.1165,2798.3011,3107.7938,201.38288,201.38288
2026-05-09 09:30:00,0.2165,0.1165,3127.4989,3263.9892,237.59368,237.59368
2026-05-09 09:45:00,0.2122,0.1122,3136.2941,3400.6642,309.14024,309.14024
2026-05-09 10:00:00,0.2165,0.1165,3357.5503,3524.5826,913.5837600000001,913.5837600000001
2026-05-09 10:15:00,0.21,0.11,3382.2595,3635.7442,595.3128,595.3128
2026-05-09 10:30:00,0.199,0.099,3442.8896,3734.1492,738.26448,738.26448
2026-05-09 10:45:00,0.17,0.07,3593.0073,3824.8069,898.06448,898.06448
2026-05-09 11:00:00,0.1451,0.045,3825.8259,3912.7266,1094.53648,1094.53648
2026-05-09 11:15:00,0.1428,0.0428,3888.5491,3997.9085,1330.8488,1330.8488
2026-05-09 11:30:00,0.13,0.03,3739.5038,4080.3524,1448.6176,1448.6176
2026-05-09 11:45:00,0.125,0.025,4106.8474,4152.1607,1586.2934400000001,1586.2934400000001
2026-05-09 12:00:00,0.1366,0.0366,4188.1206,4205.4356,1587.85808,1587.85808
2026-05-09 12:15:00,0.134,0.034,4678.3774,4240.1771,1478.30016,1478.30016
2026-05-09 12:30:00,0.133,0.033,5071.2679,4256.3852,1131.8264,1131.8264
2026-05-09 12:45:00,0.13,0.03,4663.4512,4245.6709,649.70208,649.70208
2026-05-09 13:00:00,0.129,0.029,4636.67,4199.645,318.50312,318.50312
2026-05-09 13:15:00,0.125,0.025,4317.8222,4118.3075,349.59936,349.59936
2026-05-09 13:30:00,0.125,0.025,4043.2337,4001.6584,374.8288,374.8288
2026-05-09 13:45:00,0.13,0.03,4162.8972,3861.7693,393.24008000000003,393.24008000000003
2026-05-09 14:00:00,0.13,0.03,3738.7589,3710.7118,478.39864,478.39864
2026-05-09 14:15:00,0.129,0.029,3532.081,3548.4858,408.23088,408.23088
2026-05-09 14:30:00,0.133,0.033,3191.3299,3375.0913,422.42216,422.42216
2026-05-09 14:45:00,0.134,0.034,2909.3429,3199.5205,453.59416000000004,453.59416000000004
2026-05-09 15:00:00,0.1391,0.0391,3087.1303,3030.7657,433.54120000000006,433.54120000000006
2026-05-09 15:15:00,0.133,0.033,2885.3177,2868.8268,408.54416000000003,408.54416000000003
2026-05-09 15:30:00,0.131,0.031,2729.0964,2713.7038,413.34880000000004,413.34880000000004
2026-05-09 15:45:00,0.1393,0.0393,2546.1312,2555.3434,424.86896,424.86896
2026-05-09 16:00:00,0.168,0.068,2248.1216,2383.6924,394.68872000000005,394.68872000000005
2026-05-09 16:15:00,0.1964,0.0964,2004.9523,2198.7509,332.27056,332.27056
2026-05-09 16:30:00,0.2103,0.1103,1980.7658,2000.5188,296.15328,296.15328
2026-05-09 16:45:00,0.2165,0.1165,1931.2352,1792.0855,248.83303999999998,248.83303999999998
2026-05-09 17:00:00,0.2165,0.1165,1667.7066,1576.5407,213.16968000000003,213.16968000000003
2026-05-09 17:15:00,0.2329,0.1329,1527.8348,1353.8842,201.5788,201.5788
2026-05-09 17:30:00,0.2326,0.1326,1240.8904,1124.1161,166.75528,166.75528
2026-05-09 17:45:00,0.2384,0.1384,948.7223,901.0434,159.64224000000002,159.64224000000002
2026-05-09 18:00:00,0.2202,0.1202,729.5211,698.4732,147.48344,147.48344
2026-05-09 18:15:00,0.2384,0.1384,587.8625,516.4055,138.62944000000002,138.62944000000002
2026-05-09 18:30:00,0.2513,0.1513,484.035,354.8402,131.95072000000002,131.95072000000002
2026-05-09 18:45:00,0.2535,0.1535,333.5758,220.7659,120.0,120.0
2026-05-09 19:00:00,0.2492,0.1486,200.9183,121.1708,120.0,120.0
2026-05-09 19:15:00,0.2518,0.151,115.1984,56.0549,120.0,120.0
2026-05-09 19:30:00,0.2542,0.1534,60.595,25.4184,124.54088,124.54088
2026-05-09 19:45:00,0.27,0.1689,28.4119,13.7468,121.70432000000001,121.70432000000001
2026-05-09 20:00:00,0.2535,0.1529,13.6337,5.5261,120.0,120.0
2026-05-09 20:15:00,0.2542,0.1537,5.4242,0.7563,120.0,120.0
2026-05-09 20:30:00,0.26,0.1594,1.7089,0.0,124.58576000000001,124.58576000000001
2026-05-09 20:45:00,0.2542,0.1537,0.206,0.0,121.78520000000002,121.78520000000002
2026-05-09 21:00:00,0.2528,0.1519,0.027,0.0,120.0,120.0
2026-05-09 21:15:00,0.2395,0.1389,0.0407,0.0938,120.58296000000001,120.58296000000001
2026-05-09 21:30:00,0.2394,0.1392,0.0407,0.0626,129.01424,129.01424
2026-05-09 21:45:00,0.2384,0.1383,0.0407,0.0001,120.0,120.0
2026-05-09 22:00:00,0.2512,0.1512,0.0352,0.0,127.58856000000002,127.58856000000002
2026-05-09 22:15:00,0.2384,0.1384,0.0747,0.0623,133.10080000000002,133.10080000000002
2026-05-09 22:30:00,0.2384,0.1384,0.1739,0.1871,131.59808,131.59808
2026-05-09 22:45:00,0.2295,0.1295,0.3224,0.3647,147.93576000000002,147.93576000000002
2026-05-09 23:00:00,0.2384,0.1384,0.5078,0.5858,727.1696000000001,727.1696000000001
2026-05-09 23:15:00,0.2329,0.1329,0.7736,0.8502,175.112,175.112
2026-05-09 23:30:00,0.2213,0.1213,1.1071,1.1581,772.14072,772.14072
2026-05-09 23:45:00,0.2165,0.1165,1.2781,1.4843,204.01496,204.01496
2026-05-10 00:00:00,0.2422,0.1422,2.068,1.8035,230.82,230.82
2026-05-10 00:15:00,0.24,0.14,2.2043,2.1159,206.74672,206.74672
2026-05-10 00:30:00,0.2394,0.1394,2.3647,2.4214,205.21152000000004,205.21152000000004
2026-05-10 00:45:00,0.2384,0.1384,2.3896,2.7171,194.71768,194.71768
2026-05-10 01:00:00,0.2384,0.1384,2.7256,3.0,190.71096,190.71096
2026-05-10 01:15:00,0.2351,0.1351,2.8974,3.2701,161.94712,161.94712
2026-05-10 01:30:00,0.233,0.133,2.8647,3.5275,159.70888000000002,159.70888000000002
2026-05-10 01:45:00,0.2306,0.1306,3.4875,3.7588,162.70000000000002,162.70000000000002
2026-05-10 02:00:00,0.2332,0.1332,3.6371,3.9508,144.61136,144.61136
2026-05-10 02:15:00,0.2337,0.1337,4.0136,4.1035,159.55360000000002,159.55360000000002
2026-05-10 02:30:00,0.2283,0.1283,4.486,4.217,151.98288,151.98288
2026-05-10 02:45:00,0.2252,0.1252,4.2727,4.3572,154.88968,154.88968
2026-05-10 03:00:00,0.233,0.133,4.7913,4.5903,143.3176,143.3176
2026-05-10 03:15:00,0.2221,0.1221,5.11,4.9163,160.41336,160.41336
2026-05-10 03:30:00,0.2164,0.1164,5.5655,5.3351,146.68112000000002,146.68112000000002
2026-05-10 03:45:00,0.22,0.12,5.971,5.484,130.58856,130.58856
2026-05-10 04:00:00,0.228,0.128,5.3462,5.0,147.09688000000003,147.09688000000003
2026-05-10 04:15:00,0.228,0.128,4.3753,3.8832,1471.4605600000002,1471.4605600000002
2026-05-10 04:30:00,0.2298,0.1298,3.4724,2.1337,149.46784,149.46784
2026-05-10 04:45:00,0.2346,0.1346,3.848,2.1909,143.39352,143.39352
2026-05-10 05:00:00,0.2209,0.1209,6.4921,6.4944,137.98080000000002,137.98080000000002
2026-05-10 05:15:00,0.2384,0.1384,13.1164,15.0442,127.99200000000002,127.99200000000002
2026-05-10 05:30:00,0.228,0.128,24.3571,27.8404,132.25512,132.25512
2026-05-10 05:45:00,0.218,0.118,31.2606,38.8264,143.9412,143.9412
2026-05-10 06:00:00,0.2164,0.1164,35.6789,41.9459,151.92000000000002,151.92000000000002
2026-05-10 06:15:00,0.2164,0.1164,34.0801,37.1988,137.8716,137.8716
2026-05-10 06:30:00,0.2164,0.1164,29.2313,24.5852,125.38176000000001,125.38176000000001
2026-05-10 06:45:00,0.2105,0.1104,44.8075,35.5805,120.0,120.0
