timestamp,load_cost,prod_price,pv_forecast,pv_actual,load_forecast,load_actual
2026-05-30 00:00:00,0.26,0.16,0.0,0.0,215.27778333333333,245.0
2026-05-30 00:05:00,0.26,0.16,0.0,0.0,219.88095714285714,240.0
2026-05-30 00:10:00,0.26,0.16,0.0,0.0,222.5520875,183.3333
2026-05-30 00:15:00,0.2582,0.1582,0.0,0.0,223.9351888888889,195.5556
2026-05-30 00:20:00,0.2582,0.1582,0.0,0.0,221.41667,207.7778
2026-05-30 00:25:00,0.2582,0.1582,0.0,0.0,219.16667272727273,220.0
2026-05-30 00:30:00,0.2557,0.1557,0.0,0.0,216.6170666666667,247.5
2026-05-30 00:35:00,0.2557,0.1557,0.0,0.0,210.78373333333334,241.25
2026-05-30 00:40:00,0.2557,0.1557,0.0,0.0,204.39484166666668,235.0
2026-05-30 00:45:00,0.2542,0.1542,0.0,0.0,202.8670666666667,198.75
2026-05-30 00:50:00,0.2542,0.1542,0.0,0.0,200.07076666666669,196.6667
2026-05-30 00:55:00,0.2542,0.1542,0.0,0.0,196.50594999999998,188.5714
2026-05-30 01:00:00,0.2506,0.1506,0.0,0.0,190.95039166666666,175.0
2026-05-30 01:05:00,0.2506,0.1506,0.0,0.0,183.658725,163.3333
2026-05-30 01:10:00,0.2506,0.1506,0.0,0.0,177.12598333333335,165.0
2026-05-30 01:15:00,0.2436,0.1436,0.0,0.0,175.87598333333335,162.0
2026-05-30 01:20:00,0.2436,0.1436,0.0,0.0,178.8968166666667,165.0
2026-05-30 01:25:00,0.2436,0.1436,0.0,0.0,182.29959166666666,153.3333
2026-05-30 01:30:00,0.2446,0.1446,0.0,0.0,184.50197500000002,160.0
2026-05-30 01:35:00,0.2446,0.1446,0.0,0.0,184.64086666666665,162.8571
2026-05-30 01:40:00,0.2446,0.1446,0.0,0.0,185.6726166666667,220.0
2026-05-30 01:45:00,0.245,0.145,0.0,0.0,187.33928333333333,235.0
2026-05-30 01:50:00,0.245,0.145,0.0,0.0,188.00594999999998,237.5
2026-05-30 01:55:00,0.245,0.145,0.0,0.0,187.17261666666664,215.0
2026-05-30 02:00:00,0.2408,0.1408,0.0,0.0,187.728175,176.6667
2026-05-30 02:05:00,0.2408,0.1408,0.0,0.0,187.728175,175.7143
2026-05-30 02:10:00,0.2408,0.1408,0.0,0.0,188.15675,185.0
2026-05-30 02:15:00,0.2408,0.1408,0.0,0.0,185.24008333333333,170.0
2026-05-30 02:20:00,0.2408,0.1408,0.0,0.0,180.65675,155.0
2026-05-30 02:25:00,0.2408,0.1408,0.0,0.0,180.62699166666667,160.0
2026-05-30 02:30:00,0.2395,0.1395,0.0,0.0,188.54365833333335,160.0
2026-05-30 02:35:00,0.2395,0.1395,0.0,0.0,200.2381,168.0
2026-05-30 02:40:00,0.2395,0.1395,0.0,0.0,212.59524166666668,185.0
2026-05-30 02:45:00,0.2389,0.1389,0.0,0.0,223.01190833333337,180.0
2026-05-30 02:50:00,0.2389,0.1389,0.0,0.0,229.4008,237.1429
2026-05-30 02:55:00,0.2389,0.1389,0.0,0.0,237.73413333333335,310.0
2026-05-30 03:00:00,0.2355,0.1355,0.0,0.0,244.67857500000002,317.0
2026-05-30 03:05:00,0.2355,0.1355,0.0,0.0,251.51190833333337,324.0
2026-05-30 03:10:00,0.2355,0.1355,0.0,0.0,257.178575,310.0
2026-05-30 03:15:00,0.2353,0.1353,0.0,0.0,260.928575,246.6667
2026-05-30 03:20:00,0.2353,0.1353,0.0,0.0,266.76190833333334,255.0
2026-05-30 03:25:00,0.2353,0.1353,0.0,0.0,268.0416666666667,243.3333
2026-05-30 03:30:00,0.2355,0.1355,0.0,0.0,262.625,242.0
2026-05-30 03:35:00,0.2355,0.1355,0.0,0.0,256.625,236.0
2026-05-30 03:40:00,0.2355,0.1355,0.0,0.0,253.95833333333334,230.0
2026-05-30 03:45:00,0.235,0.135,0.0,0.0,254.51389166666664,250.0
2026-05-30 03:50:00,0.235,0.135,0.0,0.0,259.4583333333333,252.5
2026-05-30 03:55:00,0.235,0.135,0.0,0.0,263.0694416666667,245.0
2026-05-30 04:00:00,0.2266,0.1266,0.0,0.0,266.125,245.0
2026-05-30 04:05:00,0.2266,0.1266,0.0,0.0,265.9583333333333,292.0
2026-05-30 04:10:00,0.2266,0.1266,0.0,0.0,265.875,316.6667
2026-05-30 04:15:00,0.2285,0.1285,0.0,0.0,266.2083333333333,306.0
2026-05-30 04:20:00,0.2285,0.1285,0.0,0.0,264.5416666666667,298.3333
2026-05-30 04:25:00,0.2285,0.1285,0.0,0.0,262.38889166666667,280.0
2026-05-30 04:30:00,0.2309,0.1309,0.0,0.0,260.63889166666667,240.0
2026-05-30 04:35:00,0.2309,0.1309,0.0,0.0,258.972225,235.0
2026-05-30 04:40:00,0.2309,0.1309,0.0,0.0,253.52778333333333,234.0
2026-05-30 04:45:00,0.2333,0.1333,0.0,0.0,245.75,230.0
2026-05-30 04:50:00,0.2333,0.1333,0.0,0.0,239.69444166666668,226.6667
2026-05-30 04:55:00,0.2333,0.1333,0.0,0.0,239.1833333333333,224.0
2026-05-30 05:00:00,0.2351,0.1351,0.0,0.0,241.40555833333335,225.0
2026-05-30 05:05:00,0.2351,0.1351,0.0,0.0,245.4333333333333,226.6667
